edad,estado_civil,lugar_residencia,calificaciones,asistencia_a_clases,semestre_actual,reprobacion_asignaturas,horas_estudio_semanales,nivel_socioeconomico,ingreso_familiar_mensual,apoyo_financiero,empleo_parcial_o_tiempo_completo,red_apoyo_social,participacion_extracurricular,relaciones_interpersonales,problemas_emocionales,adaptacion_entorno_escolar,personalidad,autoeficacia_academica,horas_sueno,condiciones_salud,problemas_familiares,dependientes_en_hogar,tipo_institucion,distancia_centro_estudios,acceso_servicios_basicos,desercion
0.45454545454545453,Soltero,Local,0.5733333333333334,0.6111111111111112,0.375,0.375,0.46875,Medio,0.6128172817281728,No,Si,Debil,Alta,Regulares,Si,Regular,Extrovertido,Media,0.36363636363636365,Regular,Si,0.5,Privada,0.5625,Si,Si
0.7272727272727273,Casado,Local,0.9066666666666666,0.9166666666666666,0.625,0.75,0.78125,Medio,0.4956255625562556,No,No,Fuerte,Media,Regulares,No,Regular,Extrovertido,Baja,0.8181818181818182,Mala,No,0.5,Publica,0.6125,Si,No
0.36363636363636365,Union libre,Local,0.4266666666666667,0.6111111111111112,0.4375,0.25,0.28125,Medio,0.4816921692169217,No,No,Debil,Media,Regulares,Si,Buena,Introvertido,Alta,0.45454545454545453,Regular,Si,0.25,Publica,0.725,Si,Si
0.18181818181818182,Union libre,Foráneo,0.7066666666666667,0.25,0.5625,0.5,0.125,Bajo,0.523996399639964,Si,No,Debil,Alta,Buenas,No,Regular,Extrovertido,Baja,0.6363636363636364,Regular,No,0.5,Publica,0.475,No,Si
0.5454545454545454,Soltero,Foráneo,0.6933333333333334,0.6527777777777778,0.25,0.375,0.4375,Medio,0.6327632763276327,Si,No,Debil,Media,Conflictivas,Si,Buena,Introvertido,Alta,0.2727272727272727,Mala,Si,0.625,Publica,0.6375,Si,No
0.18181818181818182,Soltero,Local,0.7733333333333333,0.041666666666666664,0.9375,0.5,0.78125,Bajo,0.5386138613861386,No,No,Debil,Baja,Regulares,No,Mala,Extrovertido,Alta,0.36363636363636365,Regular,No,0.625,Publica,0.5375,Si,Si
0.5454545454545454,Casado,Local,0.36,0.1527777777777778,0.6875,0.25,0.9375,Medio,0.26513051305130514,No,Si,Moderado,Media,Regulares,No,Regular,Introvertido,Alta,0.6363636363636364,Buena,Si,0.375,Privada,0.3,Si,Si
0.36363636363636365,Casado,Foráneo,0.4666666666666667,0.5,0.5625,0.25,0.8125,Medio,0.40464446444644464,No,No,Moderado,Alta,Regulares,No,Regular,Introvertido,Alta,0.7272727272727273,Regular,Si,0.625,Publica,0.2,Si,No
0.5454545454545454,Soltero,Local,0.6533333333333333,0.3888888888888889,0.4375,0.25,0.21875,Alto,0.37598559855985597,Si,No,Fuerte,Media,Regulares,Si,Mala,Extrovertido,Media,0.2727272727272727,Buena,Si,0.625,Publica,0.8,No,No
0.45454545454545453,Union libre,Local,0.92,0.5138888888888888,0.5,0.625,0.40625,Alto,0.6147254725472547,No,No,Fuerte,Media,Regulares,No,Buena,Introvertido,Media,0.36363636363636365,Mala,Si,0.75,Publica,0.5,Si,No
0.45454545454545453,Soltero,Foráneo,0.5333333333333333,0.06944444444444445,0.25,0.5,0.40625,Medio,0.4823042304230423,Si,Si,Debil,Baja,Regulares,No,Mala,Introvertido,Media,0.36363636363636365,Regular,Si,0.5,Publica,0.2125,Si,Si
0.6363636363636364,Union libre,Foráneo,0.29333333333333333,0.3333333333333333,0.8125,0.375,0.6875,Medio,0.4251305130513051,No,No,Debil,Media,Conflictivas,Si,Buena,Extrovertido,Media,0.5454545454545454,Mala,No,0.375,Publica,0.275,No,No
0.45454545454545453,Casado,Local,0.05333333333333334,0.3055555555555556,0.1875,0.5,0.5625,Medio,0.856021602160216,No,Si,Debil,Baja,Regulares,Si,Buena,Extrovertido,Baja,0.45454545454545453,Mala,No,0.25,Publica,0.4,Si,No
0.6363636363636364,Soltero,Local,0.8533333333333334,0.5416666666666666,0.4375,0.375,0.84375,Bajo,0.4244104410441044,No,No,Debil,Alta,Regulares,No,Regular,Introvertido,Media,0.5454545454545454,Mala,No,0.625,Publica,0.75,No,Si
0.6363636363636364,Soltero,Local,0.30666666666666664,0.8611111111111112,0.5625,0.5,0.4375,Bajo,0.7897029702970297,Si,No,Moderado,Media,Regulares,No,Regular,Introvertido,Alta,0.6363636363636364,Buena,No,0.375,Publica,0.2,Si,No
0.9090909090909091,Soltero,Local,0.5333333333333333,0.2638888888888889,0.1875,0.75,0.625,Medio,0.10487848784878488,Si,No,Debil,Baja,Regulares,No,Mala,Introvertido,Baja,0.5454545454545454,Regular,Si,0.375,Publica,0.4125,No,Si
0.2727272727272727,Union libre,Foráneo,0.5466666666666666,0.875,0.9375,0.375,0.53125,Medio,0.5238523852385238,No,No,Moderado,Media,Buenas,Si,Buena,Introvertido,Baja,0.2727272727272727,Regular,Si,0.5,Publica,0.625,Si,No
0.5454545454545454,Soltero,Local,0.25333333333333335,0.5555555555555556,0.25,0.75,0.59375,Medio,0.46473447344734475,Si,No,Fuerte,Media,Regulares,No,Regular,Introvertido,Baja,0.45454545454545453,Mala,Si,0.375,Publica,0.4125,Si,No
0.36363636363636365,Union libre,Foráneo,0.7733333333333333,0.5972222222222222,0.4375,0.5,0.1875,Bajo,0.4874527452745275,Si,No,Moderado,Media,Buenas,Si,Regular,Extrovertido,Alta,0.2727272727272727,Buena,Si,0.625,Privada,0.35,No,No
0.5454545454545454,Soltero,Local,0.10666666666666667,0.8055555555555556,0.375,0.625,0.71875,Medio,0.5036903690369037,Si,No,Debil,Baja,Conflictivas,Si,Buena,Introvertido,Baja,0.18181818181818182,Buena,Si,0.625,Publica,0.2625,Si,No
0.45454545454545453,Union libre,Local,0.6,0.5555555555555556,0.625,0.5,0.25,Medio,0.3405580558055806,No,No,Debil,Alta,Regulares,Si,Buena,Introvertido,Media,0.2727272727272727,Mala,Si,0.625,Publica,0.65,Si,Si
0.5454545454545454,Union libre,Local,0.6266666666666667,0.6805555555555556,0.4375,0.375,0.28125,Medio,0.5167236723672367,Si,No,Fuerte,Alta,Regulares,Si,Mala,Introvertido,Baja,0.8181818181818182,Mala,Si,0.375,Privada,0.35,No,Si
0.6363636363636364,Soltero,Foráneo,0.5066666666666667,0.20833333333333334,0.5,0.5,0.53125,Medio,0.7763096309630964,No,No,Debil,Media,Buenas,No,Regular,Extrovertido,Media,0.45454545454545453,Buena,Si,0.25,Publica,0.3625,Si,Si
0.5454545454545454,Union libre,Local,0.5066666666666667,0.5972222222222222,0.8125,0.375,0.53125,Medio,0.1879027902790279,Si,Si,Debil,Baja,Regulares,Si,Buena,Extrovertido,Media,0.7272727272727273,Buena,Si,0.5,Publica,0.175,Si,Si
0.6363636363636364,Soltero,Local,0.6133333333333333,0.5972222222222222,0.1875,0.25,0.59375,Alto,0.7194239423942395,No,No,Moderado,Media,Conflictivas,Si,Regular,Introvertido,Baja,0.2727272727272727,Buena,Si,0.25,Publica,0.3625,Si,Si
0.7272727272727273,Soltero,Local,0.6133333333333333,0.2916666666666667,0.5,0.25,0.53125,Bajo,0.18527452745274528,No,No,Moderado,Baja,Conflictivas,Si,Regular,Extrovertido,Baja,0.36363636363636365,Regular,Si,0.625,Publica,0.4125,Si,No
0.8181818181818182,Casado,Local,0.48,0.4583333333333333,0.3125,0.75,0.71875,Bajo,0.6249144914491449,Si,No,Debil,Baja,Buenas,Si,Mala,Extrovertido,Baja,0.2727272727272727,Regular,No,0.75,Publica,0.275,No,No
0.36363636363636365,Soltero,Local,0.3333333333333333,0.5,0.5,0.25,0.59375,Bajo,0.4402160216021602,Si,No,Debil,Baja,Regulares,No,Regular,Extrovertido,Alta,0.6363636363636364,Buena,Si,0.5,Privada,0.55,No,Si
0.45454545454545453,Soltero,Local,0.36,0.5416666666666666,0.8125,0.625,0.375,Bajo,0.6937173717371737,No,No,Debil,Media,Regulares,No,Regular,Introvertido,Alta,0.36363636363636365,Regular,No,0.5,Publica,0.3,Si,No
0.36363636363636365,Union libre,Local,0.72,0.3472222222222222,0.25,0.25,0.4375,Medio,0.3457425742574257,Si,Si,Moderado,Baja,Regulares,Si,Mala,Introvertido,Media,0.45454545454545453,Buena,No,0.875,Privada,0.3125,Si,No
0.45454545454545453,Casado,Local,0.5866666666666667,0.5416666666666666,0.5625,0.375,0.4375,Medio,0.2532853285328533,Si,No,Debil,Alta,Regulares,Si,Mala,Extrovertido,Baja,0.5454545454545454,Regular,No,0.5,Publica,0.55,Si,No
0.6363636363636364,Soltero,Local,0.29333333333333333,0.6944444444444444,0.4375,0.375,0.6875,Alto,0.724932493249325,No,No,Debil,Media,Buenas,Si,Mala,Extrovertido,Alta,0.6363636363636364,Buena,No,0.5,Publica,0.625,Si,No
0.2727272727272727,Casado,Foráneo,0.4533333333333333,0.4861111111111111,0.375,0.375,0.34375,Medio,0.5845184518451845,No,No,Moderado,Media,Conflictivas,Si,Regular,Extrovertido,Baja,0.2727272727272727,Buena,Si,0.375,Publica,0.1125,Si,Si
0.7272727272727273,Union libre,Local,0.84,0.5972222222222222,0.5625,0.625,0.71875,Bajo,0.7094869486948695,No,No,Moderado,Baja,Regulares,No,Buena,Introvertido,Media,0.45454545454545453,Regular,Si,0.625,Publica,0.1,Si,Si
0.45454545454545453,Union libre,Local,0.28,0.19444444444444445,0.75,0.5,0.4375,Medio,0.37105310531053104,No,Si,Debil,Media,Buenas,No,Regular,Introvertido,Baja,0.5454545454545454,Buena,No,0.25,Publica,0.7,Si,No
0.18181818181818182,Casado,Local,0.3333333333333333,0.6388888888888888,0.4375,0.375,0.5,Medio,0.5269486948694869,No,No,Debil,Alta,Conflictivas,No,Buena,Introvertido,Alta,0.18181818181818182,Regular,Si,0.25,Privada,0.3125,Si,Si
0.36363636363636365,Union libre,Local,0.18666666666666668,0.5555555555555556,0.3125,0.375,0.5,Alto,0.39575157515751574,No,No,Moderado,Alta,Regulares,No,Mala,Introvertido,Alta,0.36363636363636365,Buena,Si,0.75,Privada,0.3875,No,Si
0.5454545454545454,Soltero,Foráneo,0.6,0.6388888888888888,0.5625,0.75,0.1875,Medio,0.6464446444644465,Si,No,Debil,Baja,Regulares,Si,Buena,Extrovertido,Media,0.7272727272727273,Mala,Si,0.625,Publica,0.4375,Si,Si
0.2727272727272727,Soltero,Foráneo,0.4266666666666667,0.5833333333333334,0.875,0.5,0.71875,Medio,0.48896489648964897,No,No,Fuerte,Baja,Buenas,No,Regular,Introvertido,Baja,0.2727272727272727,Regular,No,0.625,Privada,0.275,Si,Si
0.6363636363636364,Soltero,Local,0.14666666666666667,0.4583333333333333,0.6875,0.375,0.34375,Bajo,0.498001800180018,No,Si,Debil,Media,Regulares,Si,Regular,Extrovertido,Baja,0.8181818181818182,Regular,Si,0.375,Privada,0.4875,Si,Si
0.7272727272727273,Soltero,Local,0.6266666666666667,0.3194444444444444,0.625,0.5,0.40625,Bajo,0.49573357335733576,No,No,Fuerte,Baja,Regulares,Si,Mala,Introvertido,Baja,0.45454545454545453,Regular,Si,0.5,Publica,0.8,No,Si
0.5454545454545454,Union libre,Local,0.4,0.6111111111111112,0.75,0.375,0.78125,Medio,0.4645544554455446,No,No,Moderado,Alta,Buenas,Si,Buena,Introvertido,Media,0.5454545454545454,Buena,Si,0.375,Publica,0.5875,Si,Si
0.09090909090909091,Soltero,Local,0.38666666666666666,0.3333333333333333,0.5625,0.5,0.5,Medio,0.48331233123312334,No,Si,Fuerte,Baja,Regulares,No,Mala,Introvertido,Alta,0.45454545454545453,Regular,Si,0.625,Publica,0.6,No,Si
0.45454545454545453,Union libre,Local,0.3333333333333333,0.2638888888888889,0.25,0.875,0.625,Medio,0.2541494149414941,No,Si,Moderado,Alta,Regulares,No,Buena,Extrovertido,Alta,0.2727272727272727,Buena,No,0.625,Publica,0.425,Si,No
0.45454545454545453,Union libre,Foráneo,0.7866666666666666,0.5694444444444444,0.5,0.25,0.59375,Medio,0.898037803780378,No,Si,Fuerte,Media,Regulares,No,Regular,Extrovertido,Media,0.7272727272727273,Mala,Si,0.5,Publica,0.75,Si,No
0.2727272727272727,Casado,Foráneo,0.76,0.375,0.625,0.25,0.5625,Medio,0.3780738073807381,Si,No,Moderado,Baja,Conflictivas,No,Mala,Extrovertido,Baja,0.7272727272727273,Regular,No,0.5,Privada,0.275,Si,No
0.6363636363636364,Soltero,Foráneo,0.4666666666666667,0.625,0.5625,0.375,0.53125,Medio,0.4245184518451845,Si,No,Fuerte,Baja,Regulares,Si,Regular,Introvertido,Baja,0.45454545454545453,Mala,Si,0.625,Privada,0.5125,Si,Si
0.5454545454545454,Soltero,Foráneo,0.7466666666666667,0.4583333333333333,0.4375,0.5,0.46875,Bajo,0.6445724572457245,Si,No,Moderado,Media,Regulares,Si,Regular,Introvertido,Media,0.36363636363636365,Buena,Si,0.25,Publica,0.5,Si,Si
0.2727272727272727,Soltero,Foráneo,0.8266666666666667,0.5277777777777778,0.75,0.625,0.53125,Bajo,0.7915751575157516,No,Si,Debil,Baja,Regulares,No,Regular,Introvertido,Alta,0.2727272727272727,Buena,No,0.375,Publica,0.4875,Si,Si
0.5454545454545454,Soltero,Local,0.6666666666666666,0.3055555555555556,0.5,0.25,0.625,Medio,0.7608280828082808,No,Si,Moderado,Media,Regulares,Si,Buena,Introvertido,Media,0.6363636363636364,Regular,Si,0.5,Privada,0.55,Si,Si
0.7272727272727273,Soltero,Local,0.17333333333333334,0.6111111111111112,0.625,0.625,0.40625,Medio,0.5607920792079208,No,No,Debil,Media,Regulares,No,Buena,Introvertido,Alta,0.7272727272727273,Regular,Si,0.75,Publica,0.6375,Si,No
0.2727272727272727,Soltero,Local,0.17333333333333334,0.2638888888888889,0.4375,0.5,0.4375,Bajo,0.6846444644464447,No,No,Debil,Baja,Conflictivas,No,Regular,Extrovertido,Alta,0.5454545454545454,Regular,Si,0.625,Privada,0.525,Si,No
0.5454545454545454,Soltero,Foráneo,0.32,0.2638888888888889,0.5,0.625,0.5,Medio,0.5931233123312332,No,No,Debil,Media,Regulares,Si,Mala,Extrovertido,Alta,0.45454545454545453,Regular,No,0.25,Publica,0.2875,No,Si
0.2727272727272727,Soltero,Local,0.64,0.375,0.5,0.25,0.71875,Medio,0.23218721872187217,No,No,Fuerte,Alta,Regulares,Si,Buena,Introvertido,Baja,0.6363636363636364,Regular,No,0.5,Privada,0.6125,Si,Si
0.5454545454545454,Casado,Local,0.36,0.20833333333333334,0.5625,0.375,0.6875,Alto,0.1862106210621062,No,No,Fuerte,Media,Regulares,Si,Buena,Introvertido,Media,0.6363636363636364,Mala,No,0.25,Publica,0.7875,No,Si
1.0,Union libre,Local,0.5866666666666667,0.4583333333333333,0.4375,0.125,0.46875,Medio,0.5363456345634563,Si,No,Moderado,Media,Conflictivas,Si,Mala,Introvertido,Alta,0.2727272727272727,Regular,Si,0.5,Privada,0.475,Si,No
0.36363636363636365,Casado,Local,0.64,0.1527777777777778,0.5,0.875,0.46875,Medio,0.759027902790279,Si,No,Debil,Media,Regulares,No,Buena,Extrovertido,Alta,0.6363636363636364,Mala,Si,0.25,Publica,0.625,No,Si
0.5454545454545454,Soltero,Local,0.44,0.2361111111111111,0.6875,0.5,0.59375,Medio,0.4908010801080108,No,No,Fuerte,Media,Conflictivas,Si,Regular,Extrovertido,Media,0.18181818181818182,Mala,No,0.25,Publica,0.625,Si,No
0.6363636363636364,Union libre,Local,0.28,0.4583333333333333,0.25,0.125,0.71875,Bajo,0.504050405040504,Si,Si,Moderado,Baja,Regulares,No,Regular,Extrovertido,Media,0.5454545454545454,Mala,Si,0.625,Publica,0.5375,Si,No
0.36363636363636365,Casado,Local,0.5866666666666667,0.4444444444444444,0.3125,0.5,0.4375,Medio,0.6641944194419442,Si,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Alta,0.36363636363636365,Regular,Si,0.5,Publica,0.475,Si,Si
0.36363636363636365,Casado,Local,0.4533333333333333,0.3333333333333333,0.75,0.25,0.21875,Medio,0.21386138613861386,No,Si,Fuerte,Media,Regulares,No,Regular,Extrovertido,Media,0.36363636363636365,Mala,Si,0.625,Privada,0.4875,No,Si
0.5454545454545454,Soltero,Local,0.7066666666666667,0.4444444444444444,0.5,0.5,0.21875,Medio,0.13584158415841585,No,No,Moderado,Media,Buenas,No,Regular,Extrovertido,Media,0.5454545454545454,Buena,No,0.375,Privada,0.2125,Si,No
0.45454545454545453,Soltero,Foráneo,0.6933333333333334,0.3472222222222222,0.5625,0.625,0.34375,Medio,0.5887308730873088,No,Si,Debil,Baja,Conflictivas,No,Mala,Introvertido,Alta,0.2727272727272727,Buena,No,0.5,Publica,0.55,Si,No
0.5454545454545454,Soltero,Local,0.52,0.6111111111111112,0.5625,0.5,0.75,Bajo,0.2245184518451845,No,No,Debil,Alta,Regulares,Si,Buena,Extrovertido,Baja,0.5454545454545454,Regular,No,0.75,Publica,0.6125,Si,Si
0.36363636363636365,Casado,Local,0.4533333333333333,0.3611111111111111,0.5625,0.625,0.25,Medio,0.613033303330333,No,No,Debil,Media,Regulares,Si,Buena,Introvertido,Media,0.09090909090909091,Regular,Si,0.625,Privada,0.3375,No,No
0.7272727272727273,Casado,Local,0.6266666666666667,0.5277777777777778,0.4375,0.5,0.8125,Medio,0.26725472547254725,Si,No,Debil,Alta,Conflictivas,No,Buena,Introvertido,Baja,0.7272727272727273,Regular,Si,0.25,Publica,0.05,Si,No
0.2727272727272727,Casado,Foráneo,0.44,0.6388888888888888,0.75,0.375,0.6875,Medio,0.525004500450045,No,No,Moderado,Media,Regulares,Si,Buena,Extrovertido,Baja,0.6363636363636364,Regular,Si,0.25,Publica,0.55,No,Si
0.5454545454545454,Casado,Local,0.68,0.7361111111111112,0.3125,0.75,0.40625,Medio,0.44414041404140414,No,No,Debil,Baja,Regulares,Si,Regular,Extrovertido,Baja,0.18181818181818182,Mala,Si,0.75,Publica,0.6125,Si,Si
0.45454545454545453,Casado,Foráneo,0.38666666666666666,0.20833333333333334,0.4375,0.375,0.5,Medio,0.2324032403240324,No,No,Moderado,Alta,Conflictivas,No,Regular,Introvertido,Media,0.2727272727272727,Buena,No,0.25,Privada,0.6625,Si,Si
0.6363636363636364,Casado,Local,0.13333333333333333,0.5416666666666666,0.3125,0.625,0.5,Medio,0.2079207920792079,No,No,Moderado,Media,Regulares,Si,Mala,Introvertido,Alta,0.6363636363636364,Regular,Si,0.75,Publica,0.5,Si,No
0.5454545454545454,Soltero,Local,0.30666666666666664,0.4861111111111111,0.3125,0.5,0.5,Bajo,0.12925292529252924,Si,No,Debil,Media,Conflictivas,Si,Mala,Extrovertido,Alta,0.2727272727272727,Regular,No,0.75,Publica,0.55,Si,No
0.2727272727272727,Soltero,Foráneo,0.6133333333333333,0.3888888888888889,0.75,0.5,0.1875,Bajo,0.25922592259225924,Si,No,Moderado,Baja,Conflictivas,Si,Mala,Introvertido,Baja,0.6363636363636364,Regular,Si,0.75,Privada,0.3875,Si,Si
0.18181818181818182,Soltero,Foráneo,0.3466666666666667,0.4861111111111111,0.375,0.75,0.25,Medio,0.5066066606660666,No,No,Moderado,Media,Regulares,Si,Regular,Extrovertido,Alta,0.5454545454545454,Mala,Si,0.5,Privada,0.3375,No,Si
0.45454545454545453,Casado,Local,0.8,0.4444444444444444,0.5625,0.75,0.65625,Medio,0.6683348334833483,Si,No,Debil,Baja,Conflictivas,Si,Mala,Extrovertido,Baja,0.7272727272727273,Regular,Si,0.625,Privada,0.4625,Si,Si
0.8181818181818182,Casado,Foráneo,0.5733333333333334,0.6666666666666666,0.5625,0.375,0.375,Medio,0.38811881188118813,Si,No,Fuerte,Baja,Regulares,No,Buena,Introvertido,Baja,0.45454545454545453,Regular,No,0.5,Publica,0.5875,Si,No
0.09090909090909091,Soltero,Local,0.28,0.375,0.6875,0.25,0.5,Bajo,0.46772277227722775,No,No,Moderado,Baja,Buenas,No,Buena,Introvertido,Alta,0.6363636363636364,Regular,Si,0.25,Publica,0.35,No,No
0.7272727272727273,Soltero,Foráneo,0.6266666666666667,0.4166666666666667,0.1875,0.625,0.6875,Medio,0.647020702070207,Si,Si,Fuerte,Alta,Conflictivas,No,Buena,Introvertido,Alta,0.7272727272727273,Buena,No,0.25,Privada,0.575,Si,No
0.7272727272727273,Soltero,Local,0.30666666666666664,0.5555555555555556,0.1875,0.625,0.5625,Medio,0.6423762376237624,No,No,Moderado,Media,Regulares,Si,Regular,Extrovertido,Baja,0.36363636363636365,Buena,Si,0.25,Publica,0.475,Si,Si
0.45454545454545453,Soltero,Local,0.6133333333333333,0.2777777777777778,0.6875,0.625,0.5,Bajo,0.5476507650765077,Si,No,Moderado,Media,Buenas,No,Regular,Extrovertido,Baja,0.2727272727272727,Regular,Si,0.5,Privada,0.6375,No,No
0.7272727272727273,Soltero,Local,0.49333333333333335,0.2222222222222222,0.4375,0.625,0.5625,Alto,0.5628082808280828,No,No,Debil,Media,Buenas,Si,Mala,Extrovertido,Media,0.18181818181818182,Regular,Si,0.25,Publica,0.3875,No,Si
0.6363636363636364,Union libre,Local,0.37333333333333335,0.6111111111111112,0.75,0.125,0.875,Alto,0.24126012601260127,Si,No,Fuerte,Alta,Regulares,Si,Regular,Introvertido,Baja,0.7272727272727273,Regular,Si,0.625,Publica,0.7375,Si,No
0.36363636363636365,Casado,Local,0.5066666666666667,0.8194444444444444,0.1875,0.5,0.65625,Medio,0.4536093609360936,No,No,Fuerte,Baja,Regulares,Si,Buena,Introvertido,Media,0.5454545454545454,Mala,Si,0.5,Publica,0.4125,No,Si
